row,col,x,y,z
9,74,30.735,60.915,108.512
9,75,30.745,60.915,107.906
9,76,30.755,60.915,107.14
9,77,30.765,60.915,106.37
9,78,30.775,60.915,105.752
9,79,30.785,60.915,105.412
9,80,30.795,60.915,105.418
9,81,30.805,60.915,105.77
9,82,30.815,60.915,106.396
9,83,30.825,60.915,107.17
9,84,30.835,60.915,107.933
9,85,30.845,60.915,108.531
9,86,30.855,60.915,108.843
9,87,30.865,60.915,108.805
9,88,30.875,60.915,108.425
9,89,30.885,60.915,107.781
9,90,30.895,60.915,107.002
9,91,30.905,60.915,106.248
9,92,30.915,60.915,105.671
9,93,30.925,60.915,105.389
9,94,30.935,60.915,105.459
9,95,30.945,60.915,105.867
9,96,30.955,60.915,106.529
9,97,30.965,60.915,107.313
9,98,30.975,60.915,108.057
9,99,30.985,60.915,108.612
9,100,30.995,60.915,108.865
10,1,30.005,60.905,107.996
10,2,30.015,60.905,108.609
10,3,30.025,60.905,108.941
10,4,30.035,60.905,108.925
10,5,30.045,60.905,108.565
10,6,30.055,60.905,107.933
10,7,30.065,60.905,107.158
10,8,30.075,60.905,106.398
10,9,30.085,60.905,105.806
10,10,30.095,60.905,105.504
10,11,30.105,60.905,105.551
10,12,30.115,60.905,105.94
10,13,30.125,60.905,106.59
10,14,30.135,60.905,107.371
10,15,30.145,60.905,108.122
10,16,30.155,60.905,108.693
10,17,30.165,60.905,108.967
10,18,30.175,60.905,108.888
10,19,30.185,60.905,108.472
10,20,30.195,60.905,107.805
10,21,30.205,60.905,107.021
10,22,30.215,60.905,106.279
10,23,30.225,60.905,105.732
10,24,30.235,60.905,105.488
10,25,30.245,60.905,105.599
10,26,30.255,60.905,106.042
10,27,30.265,60.905,106.726
10,28,30.275,60.905,107.513
10,29,30.285,60.905,108.243
10,30,30.295,60.905,108.768
10,31,30.305,60.905,108.981
10,32,30.315,60.905,108.839
10,33,30.325,60.905,108.371
10,34,30.335,60.905,107.672
10,35,30.345,60.905,106.884
10,36,30.355,60.905,106.167
10,37,30.365,60.905,105.667
10,38,30.375,60.905,105.484
10,39,30.385,60.905,105.658
10,40,30.395,60.905,106.151
10,41,30.405,60.905,106.865
10,42,30.415,60.905,107.653
10,43,30.425,60.905,108.357
10,44,30.435,60.905,108.833
10,45,30.445,60.905,108.985
10,46,30.455,60.905,108.781
10,47,30.465,60.905,108.263
10,48,30.475,60.905,107.537
10,49,30.485,60.905,106.75
10,50,30.495,60.905,106.062
10,51,30.505,60.905,105.612
10,52,30.515,60.905,105.492
10,53,30.525,60.905,105.726
10,54,30.535,60.905,106.268
10,55,30.545,60.905,107.006
10,56,30.555,60.905,107.791
10,57,30.565,60.905,108.464
10,58,30.575,60.905,108.888
10,59,30.585,60.905,108.977
10,60,30.595,60.905,108.712
10,61,30.605,60.905,108.149
10,62,30.615,60.905,107.4
10,63,30.625,60.905,106.619
10,64,30.635,60.905,105.964
10,65,30.645,60.905,105.567
10,66,30.655,60.905,105.51
10,67,30.665,60.905,105.805
10,68,30.675,60.905,106.39
10,69,30.685,60.905,107.148
10,70,30.695,60.905,107.925
10,71,30.705,60.905,108.563
10,72,30.715,60.905,108.932
10,73,30.725,60.905,108.957
10,74,30.735,60.905,108.634
10,75,30.745,60.905,108.028
10,76,30.755,60.905,107.262
10,77,30.765,60.905,106.492
10,78,30.775,60.905,105.874
10,79,30.785,60.905,105.534
10,80,30.795,60.905,105.54
10,81,30.805,60.905,105.892
10,82,30.815,60.905,106.519
10,83,30.825,60.905,107.292
10,84,30.835,60.905,108.055
10,85,30.845,60.905,108.653
10,86,30.855,60.905,108.965
10,87,30.865,60.905,108.927
10,88,30.875,60.905,108.547
10,89,30.885,60.905,107.903
10,90,30.895,60.905,107.124
10,91,30.905,60.905,106.37
10,92,30.915,60.905,105.793
10,93,30.925,60.905,105.511
10,94,30.935,60.905,105.581
10,95,30.945,60.905,105.989
10,96,30.955,60.905,106.651
10,97,30.965,60.905,107.435
10,98,30.975,60.905,108.179
10,99,30.985,60.905,108.734
10,100,30.995,60.905,108.987
11,1,30.005,60.895,108.221
11,2,30.015,60.895,108.834
11,3,30.025,60.895,109.166
11,4,30.035,60.895,109.15
11,5,30.045,60.895,108.79
11,6,30.055,60.895,108.158
11,7,30.065,60.895,107.384
11,8,30.075,60.895,106.623
11,9,30.085,60.895,106.032
11,10,30.095,60.895,105.729
11,11,30.105,60.895,105.777
11,12,30.115,60.895,106.165
11,13,30.125,60.895,106.816
11,14,30.135,60.895,107.596
11,15,30.145,60.895,108.348
11,16,30.155,60.895,108.918
11,17,30.165,60.895,109.192
11,18,30.175,60.895,109.113
11,19,30.185,60.895,108.697
11,20,30.195,60.895,108.03
11,21,30.205,60.895,107.246
11,22,30.215,60.895,106.505
11,23,30.225,60.895,105.957
11,24,30.235,60.895,105.714
11,25,30.245,60.895,105.825
11,26,30.255,60.895,106.267
11,27,30.265,60.895,106.951
11,28,30.275,60.895,107.738
11,29,30.285,60.895,108.468
11,30,30.295,60.895,108.993
11,31,30.305,60.895,109.207
11,32,30.315,60.895,109.065
11,33,30.325,60.895,108.597
11,34,30.335,60.895,107.898
11,35,30.345,60.895,107.11
11,36,30.355,60.895,106.392
11,37,30.365,60.895,105.892
11,38,30.375,60.895,105.71
11,39,30.385,60.895,105.883
11,40,30.395,60.895,106.376
11,41,30.405,60.895,107.09
11,42,30.415,60.895,107.879
11,43,30.425,60.895,108.583
11,44,30.435,60.895,109.058
11,45,30.445,60.895,109.21
11,46,30.455,60.895,109.006
11,47,30.465,60.895,108.489
11,48,30.475,60.895,107.763
11,49,30.485,60.895,106.975
11,50,30.495,60.895,106.287
11,51,30.505,60.895,105.837
11,52,30.515,60.895,105.717
11,53,30.525,60.895,105.952
11,54,30.535,60.895,106.493
11,55,30.545,60.895,107.231
11,56,30.555,60.895,108.016
11,57,30.565,60.895,108.689
11,58,30.575,60.895,109.113
11,59,30.585,60.895,109.202
11,60,30.595,60.895,108.938
11,61,30.605,60.895,108.374
11,62,30.615,60.895,107.626
11,63,30.625,60.895,106.844
11,64,30.635,60.895,106.189
11,65,30.645,60.895,105.793
11,66,30.655,60.895,105.736
11,67,30.665,60.895,106.03
11,68,30.675,60.895,106.616
11,69,30.685,60.895,107.374
11,70,30.695,60.895,108.151
11,71,30.705,60.895,108.788
11,72,30.715,60.895,109.157
11,73,30.725,60.895,109.183
11,74,30.735,60.895,108.86
11,75,30.745,60.895,108.254
11,76,30.755,60.895,107.488
11,77,30.765,60.895,106.717
11,78,30.775,60.895,106.099
11,79,30.785,60.895,105.759
11,80,30.795,60.895,105.766
11,81,30.805,60.895,106.118
11,82,30.815,60.895,106.744
11,83,30.825,60.895,107.517
11,84,30.835,60.895,108.28
11,85,30.845,60.895,108.879
11,86,30.855,60.895,109.19
11,87,30.865,60.895,109.153
11,88,30.875,60.895,108.773
11,89,30.885,60.895,108.128
11,90,30.895,60.895,107.35
11,91,30.905,60.895,106.595
11,92,30.915,60.895,106.019
11,93,30.925,60.895,105.736
11,94,30.935,60.895,105.806
11,95,30.945,60.895,106.214
11,96,30.955,60.895,106.877
11,97,30.965,60.895,107.66
11,98,30.975,60.895,108.405
11,99,30.985,60.895,108.96
11,100,30.995,60.895,109.212
12,1,30.005,60.885,108.52
12,2,30.015,60.885,109.132
12,3,30.025,60.885,109.464
12,4,30.035,60.885,109.448
12,5,30.045,60.885,109.088
12,6,30.055,60.885,108.457
12,7,30.065,60.885,107.682
12,8,30.075,60.885,106.922
12,9,30.085,60.885,106.33
12,10,30.095,60.885,106.027
12,11,30.105,60.885,106.075
12,12,30.115,60.885,106.463
12,13,30.125,60.885,107.114
12,14,30.135,60.885,107.894
12,15,30.145,60.885,108.646
12,16,30.155,60.885,109.217
12,17,30.165,60.885,109.49
12,18,30.175,60.885,109.411
12,19,30.185,60.885,108.996
12,20,30.195,60.885,108.328
12,21,30.205,60.885,107.544
12,22,30.215,60.885,106.803
12,23,30.225,60.885,106.255
12,24,30.235,60.885,106.012
12,25,30.245,60.885,106.123
12,26,30.255,60.885,106.565
12,27,30.265,60.885,107.249
12,28,30.275,60.885,108.036
12,29,30.285,60.885,108.767
12,30,30.295,60.885,109.292
12,31,30.305,60.885,109.505
12,32,30.315,60.885,109.363
12,33,30.325,60.885,108.895
12,34,30.335,60.885,108.196
12,35,30.345,60.885,107.408
12,36,30.355,60.885,106.691
12,37,30.365,60.885,106.19
12,38,30.375,60.885,106.008
12,39,30.385,60.885,106.181
12,40,30.395,60.885,106.675
12,41,30.405,60.885,107.388
12,42,30.415,60.885,108.177
12,43,30.425,60.885,108.881
12,44,30.435,60.885,109.357
12,45,30.445,60.885,109.508
12,46,30.455,60.885,109.304
12,47,30.465,60.885,108.787
12,48,30.475,60.885,108.061
12,49,30.485,60.885,107.274
12,50,30.495,60.885,106.585
12,51,30.505,60.885,106.135
12,52,30.515,60.885,106.015
12,53,30.525,60.885,106.25
12,54,30.535,60.885,106.791
12,55,30.545,60.885,107.529
12,56,30.555,60.885,108.315
12,57,30.565,60.885,108.987
12,58,30.575,60.885,109.411
12,59,30.585,60.885,109.5
12,60,30.595,60.885,109.236
12,61,30.605,60.885,108.672
12,62,30.615,60.885,107.924
12,63,30.625,60.885,107.143
12,64,30.635,60.885,106.487
12,65,30.645,60.885,106.091
12,66,30.655,60.885,106.034
12,67,30.665,60.885,106.328
12,68,30.675,60.885,106.914
12,69,30.685,60.885,107.672
12,70,30.695,60.885,108.449
12,71,30.705,60.885,109.086
12,72,30.715,60.885,109.455
12,73,30.725,60.885,109.481
12,74,30.735,60.885,109.158
12,75,30.745,60.885,108.552
12,76,30.755,60.885,107.786
12,77,30.765,60.885,107.016
12,78,30.775,60.885,106.397
12,79,30.785,60.885,106.057
12,80,30.795,60.885,106.064
12,81,30.805,60.885,106.416
12,82,30.815,60.885,107.042
12,83,30.825,60.885,107.815
12,84,30.835,60.885,108.578
12,85,30.845,60.885,109.177
12,86,30.855,60.885,109.489
12,87,30.865,60.885,109.451
12,88,30.875,60.885,109.071
12,89,30.885,60.885,108.426
12,90,30.895,60.885,107.648
12,91,30.905,60.885,106.893
12,92,30.915,60.885,106.317
12,93,30.925,60.885,106.035
12,94,30.935,60.885,106.104
12,95,30.945,60.885,106.512
12,96,30.955,60.885,107.175
12,97,30.965,60.885,107.958
12,98,30.975,60.885,108.703
12,99,30.985,60.885,109.258
12,100,30.995,60.885,109.511
13,1,30.005,60.875,108.85
13,2,30.015,60.875,109.462
13,3,30.025,60.875,109.795
13,4,30.035,60.875,109.779
13,5,30.045,60.875,109.419
13,6,30.055,60.875,108.787
13,7,30.065,60.875,108.012
13,8,30.075,60.875,107.252
13,9,30.085,60.875,106.66
13,10,30.095,60.875,106.358
13,11,30.105,60.875,106.405
13,12,30.115,60.875,106.794
13,13,30.125,60.875,107.444
13,14,30.135,60.875,108.225
13,15,30.145,60.875,108.976
13,16,30.155,60.875,109.547
13,17,30.165,60.875,109.82
13,18,30.175,60.875,109.741
13,19,30.185,60.875,109.326
13,20,30.195,60.875,108.659
13,21,30.205,60.875,107.875
13,22,30.215,60.875,107.133
13,23,30.225,60.875,106.586
13,24,30.235,60.875,106.342
13,25,30.245,60.875,106.453
13,26,30.255,60.875,106.896
13,27,30.265,60.875,107.58
13,28,30.275,60.875,108.367
13,29,30.285,60.875,109.097
13,30,30.295,60.875,109.622
13,31,30.305,60.875,109.835
13,32,30.315,60.875,109.693
13,33,30.325,60.875,109.225
13,34,30.335,60.875,108.526
13,35,30.345,60.875,107.738
13,36,30.355,60.875,107.021
13,37,30.365,60.875,106.52
13,38,30.375,60.875,106.338
13,39,30.385,60.875,106.512
13,40,30.395,60.875,107.005
13,41,30.405,60.875,107.719
13,42,30.415,60.875,108.507
13,43,30.425,60.875,109.211
13,44,30.435,60.875,109.687
13,45,30.445,60.875,109.839
13,46,30.455,60.875,109.635
13,47,30.465,60.875,109.117
13,48,30.475,60.875,108.391
13,49,30.485,60.875,107.604
13,50,30.495,60.875,106.915
13,51,30.505,60.875,106.466
13,52,30.515,60.875,106.346
13,53,30.525,60.875,106.58
13,54,30.535,60.875,107.121
13,55,30.545,60.875,107.86
13,56,30.555,60.875,108.645
13,57,30.565,60.875,109.318
13,58,30.575,60.875,109.742
13,59,30.585,60.875,109.831
13,60,30.595,60.875,109.566
13,61,30.605,60.875,109.003
13,62,30.615,60.875,108.254
13,63,30.625,60.875,107.473
13,64,30.635,60.875,106.818
13,65,30.645,60.875,106.421
13,66,30.655,60.875,106.364
13,67,30.665,60.875,106.659
13,68,30.675,60.875,107.244
13,69,30.685,60.875,108.002
13,70,30.695,60.875,108.779
13,71,30.705,60.875,109.417
13,72,30.715,60.875,109.786
13,73,30.725,60.875,109.811
13,74,30.735,60.875,109.488
13,75,30.745,60.875,108.882
13,76,30.755,60.875,108.116
13,77,30.765,60.875,107.346
13,78,30.775,60.875,106.728
13,79,30.785,60.875,106.388
13,80,30.795,60.875,106.394
13,81,30.805,60.875,106.746
13,82,30.815,60.875,107.372
13,83,30.825,60.875,108.146
13,84,30.835,60.875,108.909
13,85,30.845,60.875,109.507
13,86,30.855,60.875,109.819
13,87,30.865,60.875,109.781
13,88,30.875,60.875,109.401
13,89,30.885,60.875,108.757
13,90,30.895,60.875,107.978
13,91,30.905,60.875,107.224
13,92,30.915,60.875,106.647
13,93,30.925,60.875,106.365
13,94,30.935,60.875,106.435
13,95,30.945,60.875,106.843
13,96,30.955,60.875,107.505
13,97,30.965,60.875,108.289
13,98,30.975,60.875,109.033
13,99,30.985,60.875,109.588
13,100,30.995,60.875,109.841
14,1,30.005,60.865,109.168
14,2,30.015,60.865,109.78
14,3,30.025,60.865,110.112
14,4,30.035,60.865,110.097
14,5,30.045,60.865,109.737
14,6,30.055,60.865,109.105
14,7,30.065,60.865,108.33
14,8,30.075,60.865,107.57
14,9,30.085,60.865,106.978
14,10,30.095,60.865,106.675
14,11,30.105,60.865,106.723
14,12,30.115,60.865,107.112
14,13,30.125,60.865,107.762
14,14,30.135,60.865,108.543
14,15,30.145,60.865,109.294
14,16,30.155,60.865,109.865
14,17,30.165,60.865,110.138
14,18,30.175,60.865,110.059
14,19,30.185,60.865,109.644
14,20,30.195,60.865,108.976
14,21,30.205,60.865,108.192
14,22,30.215,60.865,107.451
14,23,30.225,60.865,106.903
14,24,30.235,60.865,106.66
14,25,30.245,60.865,106.771
14,26,30.255,60.865,107.214
14,27,30.265,60.865,107.898
14,28,30.275,60.865,108.685
14,29,30.285,60.865,109.415
14,30,30.295,60.865,109.94
14,31,30.305,60.865,110.153
14,32,30.315,60.865,110.011
14,33,30.325,60.865,109.543
14,34,30.335,60.865,108.844
14,35,30.345,60.865,108.056
14,36,30.355,60.865,107.339
14,37,30.365,60.865,106.838
14,38,30.375,60.865,106.656
14,39,30.385,60.865,106.829
14,40,30.395,60.865,107.323
14,41,30.405,60.865,108.036
14,42,30.415,60.865,108.825
14,43,30.425,60.865,109.529
14,44,30.435,60.865,110.005
14,45,30.445,60.865,110.156
14,46,30.455,60.865,109.953
14,47,30.465,60.865,109.435
14,48,30.475,60.865,108.709
14,49,30.485,60.865,107.922
14,50,30.495,60.865,107.233
14,51,30.505,60.865,106.783
14,52,30.515,60.865,106.664
14,53,30.525,60.865,106.898
14,54,30.535,60.865,107.439
14,55,30.545,60.865,108.178
14,56,30.555,60.865,108.963
14,57,30.565,60.865,109.636
14,58,30.575,60.865,110.06
14,59,30.585,60.865,110.149
14,60,30.595,60.865,109.884
14,61,30.605,60.865,109.321
14,62,30.615,60.865,108.572
14,63,30.625,60.865,107.791
14,64,30.635,60.865,107.135
14,65,30.645,60.865,106.739
14,66,30.655,60.865,106.682
14,67,30.665,60.865,106.976
14,68,30.675,60.865,107.562
14,69,30.685,60.865,108.32
14,70,30.695,60.865,109.097
14,71,30.705,60.865,109.735
14,72,30.715,60.865,110.104
14,73,30.725,60.865,110.129
14,74,30.735,60.865,109.806
14,75,30.745,60.865,109.2
14,76,30.755,60.865,108.434
14,77,30.765,60.865,107.664
14,78,30.775,60.865,107.046
14,79,30.785,60.865,106.705
14,80,30.795,60.865,106.712
14,81,30.805,60.865,107.064
14,82,30.815,60.865,107.69
14,83,30.825,60.865,108.464
14,84,30.835,60.865,109.227
14,85,30.845,60.865,109.825
14,86,30.855,60.865,110.137
14,87,30.865,60.865,110.099
14,88,30.875,60.865,109.719
14,89,30.885,60.865,109.074
14,90,30.895,60.865,108.296
14,91,30.905,60.865,107.542
14,92,30.915,60.865,106.965
14,93,30.925,60.865,106.683
14,94,30.935,60.865,106.753
14,95,30.945,60.865,107.161
14,96,30.955,60.865,107.823
14,97,30.965,60.865,108.607
14,98,30.975,60.865,109.351
14,99,30.985,60.865,109.906
14,100,30.995,60.865,110.159
15,1,30.005,60.855,109.43
15,2,30.015,60.855,110.043
15,3,30.025,60.855,110.375
15,4,30.035,60.855,110.359
15,5,30.045,60.855,109.999
15,6,30.055,60.855,109.367
15,7,30.065,60.855,108.593
15,8,30.075,60.855,107.832
15,9,30.085,60.855,107.241
15,10,30.095,60.855,106.938
15,11,30.105,60.855,106.986
15,12,30.115,60.855,107.374
15,13,30.125,60.855,108.025
15,14,30.135,60.855,108.805
15,15,30.145,60.855,109.557
15,16,30.155,60.855,110.127
15,17,30.165,60.855,110.401
15,18,30.175,60.855,110.322
15,19,30.185,60.855,109.906
15,20,30.195,60.855,109.239
15,21,30.205,60.855,108.455
15,22,30.215,60.855,107.714
15,23,30.225,60.855,107.166
15,24,30.235,60.855,106.923
15,25,30.245,60.855,107.033
15,26,30.255,60.855,107.476
15,27,30.265,60.855,108.16
15,28,30.275,60.855,108.947
15,29,30.285,60.855,109.677
15,30,30.295,60.855,110.202
15,31,30.305,60.855,110.415
15,32,30.315,60.855,110.274
15,33,30.325,60.855,109.806
15,34,30.335,60.855,109.107
15,35,30.345,60.855,108.318
15,36,30.355,60.855,107.601
15,37,30.365,60.855,107.101
15,38,30.375,60.855,106.919
15,39,30.385,60.855,107.092
15,40,30.395,60.855,107.585
15,41,30.405,60.855,108.299
15,42,30.415,60.855,109.088
15,43,30.425,60.855,109.791
15,44,30.435,60.855,110.267
15,45,30.445,60.855,110.419
15,46,30.455,60.855,110.215
15,47,30.465,60.855,109.698
15,48,30.475,60.855,108.972
15,49,30.485,60.855,108.184
15,50,30.495,60.855,107.496
15,51,30.505,60.855,107.046
15,52,30.515,60.855,106.926
15,53,30.525,60.855,107.16
15,54,30.535,60.855,107.702
15,55,30.545,60.855,108.44
15,56,30.555,60.855,109.225
15,57,30.565,60.855,109.898
15,58,30.575,60.855,110.322
15,59,30.585,60.855,110.411
15,60,30.595,60.855,110.147
15,61,30.605,60.855,109.583
15,62,30.615,60.855,108.835
15,63,30.625,60.855,108.053
15,64,30.635,60.855,107.398
15,65,30.645,60.855,107.001
15,66,30.655,60.855,106.945
15,67,30.665,60.855,107.239
15,68,30.675,60.855,107.824
15,69,30.685,60.855,108.583
15,70,30.695,60.855,109.359
15,71,30.705,60.855,109.997
15,72,30.715,60.855,110.366
15,73,30.725,60.855,110.392
15,74,30.735,60.855,110.069
15,75,30.745,60.855,109.462
15,76,30.755,60.855,108.697
15,77,30.765,60.855,107.926
15,78,30.775,60.855,107.308
15,79,30.785,60.855,106.968
15,80,30.795,60.855,106.974
15,81,30.805,60.855,107.326
15,82,30.815,60.855,107.953
15,83,30.825,60.855,108.726
15,84,30.835,60.855,109.489
15,85,30.845,60.855,110.087
15,86,30.855,60.855,110.399
15,87,30.865,60.855,110.361
15,88,30.875,60.855,109.982
15,89,30.885,60.855,109.337
15,90,30.895,60.855,108.558
15,91,30.905,60.855,107.804
15,92,30.915,60.855,107.227
15,93,30.925,60.855,106.945
15,94,30.935,60.855,107.015
15,95,30.945,60.855,107.423
15,96,30.955,60.855,108.086
15,97,30.965,60.855,108.869
15,98,30.975,60.855,109.614
15,99,30.985,60.855,110.169
15,100,30.995,60.855,110.421
16,1,30.005,60.845,109.601
16,2,30.015,60.845,110.214
16,3,30.025,60.845,110.546
16,4,30.035,60.845,110.53
16,5,30.045,60.845,110.17
16,6,30.055,60.845,109.539
16,7,30.065,60.845,108.764
16,8,30.075,60.845,108.003
16,9,30.085,60.845,107.412
16,10,30.095,60.845,107.109
16,11,30.105,60.845,107.157
16,12,30.115,60.845,107.545
16,13,30.125,60.845,108.196
16,14,30.135,60.845,108.976
16,15,30.145,60.845,109.728
16,16,30.155,60.845,110.298
16,17,30.165,60.845,110.572
16,18,30.175,60.845,110.493
16,19,30.185,60.845,110.078
16,20,30.195,60.845,109.41
16,21,30.205,60.845,108.626
16,22,30.215,60.845,107.885
16,23,30.225,60.845,107.337
16,24,30.235,60.845,107.094
16,25,30.245,60.845,107.205
16,26,30.255,60.845,107.647
16,27,30.265,60.845,108.331
16,28,30.275,60.845,109.118
16,29,30.285,60.845,109.848
16,30,30.295,60.845,110.373
16,31,30.305,60.845,110.587
16,32,30.315,60.845,110.445
16,33,30.325,60.845,109.977
16,34,30.335,60.845,109.278
16,35,30.345,60.845,108.49
16,36,30.355,60.845,107.772
16,37,30.365,60.845,107.272
16,38,30.375,60.845,107.09
16,39,30.385,60.845,107.263
16,40,30.395,60.845,107.757
16,41,30.405,60.845,108.47
16,42,30.415,60.845,109.259
16,43,30.425,60.845,109.963
16,44,30.435,60.845,110.439
16,45,30.445,60.845,110.59
16,46,30.455,60.845,110.386
16,47,30.465,60.845,109.869
16,48,30.475,60.845,109.143
16,49,30.485,60.845,108.355
16,50,30.495,60.845,107.667
16,51,30.505,60.845,107.217
16,52,30.515,60.845,107.097
16,53,30.525,60.845,107.332
16,54,30.535,60.845,107.873
16,55,30.545,60.845,108.611
16,56,30.555,60.845,109.397
16,57,30.565,60.845,110.069
16,58,30.575,60.845,110.493
16,59,30.585,60.845,110.582
16,60,30.595,60.845,110.318
16,61,30.605,60.845,109.754
16,62,30.615,60.845,109.006
16,63,30.625,60.845,108.224
16,64,30.635,60.845,107.569
16,65,30.645,60.845,107.173
16,66,30.655,60.845,107.116
16,67,30.665,60.845,107.41
16,68,30.675,60.845,107.996
16,69,30.685,60.845,108.754
16,70,30.695,60.845,109.531
16,71,30.705,60.845,110.168
16,72,30.715,60.845,110.537
16,73,30.725,60.845,110.563
16,74,30.735,60.845,110.24
16,75,30.745,60.845,109.634
16,76,30.755,60.845,108.868
16,77,30.765,60.845,108.097
16,78,30.775,60.845,107.479
16,79,30.785,60.845,107.139
16,80,30.795,60.845,107.146
16,81,30.805,60.845,107.498
16,82,30.815,60.845,108.124
16,83,30.825,60.845,108.897
16,84,30.835,60.845,109.66
16,85,30.845,60.845,110.259
16,86,30.855,60.845,110.57
16,87,30.865,60.845,110.533
16,88,30.875,60.845,110.153
16,89,30.885,60.845,109.508
16,90,30.895,60.845,108.73
16,91,30.905,60.845,107.975
16,92,30.915,60.845,107.399
16,93,30.925,60.845,107.117
